displacement,force
-0.00162,0.17530305
-0.00325,0.16768117
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.17530305
-0.0065,0.17530305
0,0.18292492
-0.00162,0.19054679
-0.00162,0.18292492
-0.00162,0.16768117
-0.00162,0.19054679
-0.00325,0.18292492
-0.00162,0.19054679
-0.00325,0.18292492
-0.00487,0.17530305
-0.00162,0.19054679
0,0.18292492
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.19054679
-0.00487,0.18292492
-0.00325,0.18292492
-0.00325,0.19816866
-0.00162,0.19816866
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.19816866
-0.00325,0.17530305
-0.0065,0.18292492
-0.00325,0.17530305
-0.00325,0.18292492
-0.00325,0.19816866
-0.00325,0.19054679
-0.00487,0.19054679
-0.00325,0.19054679
-0.00162,0.19054679
-0.0065,0.19816866
-0.0065,0.18292492
-0.00162,0.19054679
-0.00487,0.19054679
-0.00162,0.19816866
-0.00325,0.19816866
-0.00487,0.17530305
-0.00487,0.18292492
-0.0065,0.18292492
-0.00487,0.18292492
-0.00325,0.19054679
-0.00325,0.19816866
-0.00487,0.17530305
-0.0065,0.19816866
-0.00162,0.18292492
-0.00162,0.19816866
-0.00325,0.18292492
-0.00487,0.19054679
0,0.19816866
-0.00325,0.18292492
-0.00325,0.18292492
-0.00162,0.19054679
-0.00325,0.19054679
-0.00487,0.18292492
-0.00487,0.17530305
-0.00325,0.18292492
-0.00487,0.18292492
-0.00162,0.18292492
-0.00325,0.17530305
-0.00487,0.18292492
-0.00325,0.17530305
0.00162,0.17530305
-0.00325,0.18292492
-0.00325,0.1600593
-0.00487,0.18292492
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.17530305
-0.0065,0.17530305
-0.00325,0.18292492
-0.00325,0.17530305
-0.00325,0.16768117
-0.00162,0.18292492
-0.00487,0.16768117
-0.00487,0.16768117
-0.00325,0.16768117
-0.00162,0.17530305
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.16768117
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.18292492
-0.00162,0.17530305
-0.00325,0.16768117
0,0.19054679
-0.00325,0.17530305
-0.0065,0.17530305
-0.00325,0.16768117
-0.0065,0.17530305
-0.00325,0.1600593
-0.00325,0.17530305
-0.0065,0.16768117
-0.00325,0.16768117
-0.00487,0.16768117
0,0.16768117
-0.00325,0.18292492
-0.00325,0.18292492
-0.00162,0.17530305
-0.00162,0.16768117
-0.00325,0.17530305
-0.00487,0.17530305
-0.00162,0.18292492
-0.00162,0.16768117
-0.00162,0.17530305
-0.00162,0.16768117
-0.00325,0.16768117
-0.0065,0.16768117
-0.00162,0.18292492
-0.00162,0.17530305
-0.00487,0.17530305
-0.00487,0.16768117
-0.00162,0.16768117
-0.00487,0.17530305
-0.00487,0.18292492
-0.00325,0.17530305
-0.0065,0.18292492
-0.00325,0.18292492
-0.00162,0.18292492
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.18292492
-0.00325,0.16768117
-0.00325,0.16768117
-0.0065,0.18292492
-0.00162,0.17530305
-0.00162,0.17530305
-0.00325,0.16768117
-0.0065,0.18292492
-0.00325,0.17530305
-0.00487,0.16768117
-0.00325,0.18292492
-0.00325,0.18292492
-0.00162,0.18292492
-0.00325,0.16768117
-0.00325,0.16768117
-0.00325,0.16768117
-0.00162,0.17530305
-0.00325,0.17530305
-0.00325,0.16768117
-0.00487,0.18292492
-0.0065,0.17530305
-0.00325,0.18292492
-0.00325,0.19054679
-0.0065,0.17530305
-0.00325,0.16768117
-0.00162,0.18292492
-0.00487,0.16768117
-0.00162,0.18292492
-0.00325,0.16768117
-0.00325,0.17530305
-0.00487,0.17530305
-0.00487,0.18292492
-0.00162,0.17530305
-0.00325,0.18292492
-0.00487,0.18292492
-0.00325,0.18292492
-0.00162,0.16768117
-0.00325,0.18292492
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.18292492
-0.00162,0.18292492
-0.00325,0.17530305
-0.00162,0.1600593
0,0.18292492
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.18292492
-0.0065,0.18292492
-0.00162,0.18292492
-0.00487,0.17530305
-0.00325,0.18292492
-0.00487,0.18292492
-0.00487,0.17530305
-0.00487,0.18292492
-0.00487,0.18292492
-0.00162,0.18292492
-0.0065,0.18292492
-0.00325,0.19054679
-0.00325,0.19054679
-0.00325,0.19054679
-0.00487,0.18292492
-0.00325,0.18292492
-0.00487,0.18292492
-0.00325,0.17530305
-0.00487,0.18292492
-0.0065,0.19054679
-0.00162,0.19054679
-0.00487,0.18292492
-0.00325,0.17530305
-0.00487,0.18292492
-0.00487,0.18292492
-0.00325,0.17530305
-0.00325,0.18292492
-0.00487,0.19054679
-0.00487,0.19054679
-0.00162,0.17530305
-0.00487,0.18292492
-0.00325,0.17530305
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.18292492
-0.00162,0.17530305
-0.00325,0.16768117
-0.00325,0.17530305
-0.00325,0.17530305
-0.00325,0.18292492
-0.00487,0.18292492
-0.00325,0.19054679
-0.00487,0.18292492
-0.00325,0.19054679
-0.00162,0.19054679
-0.0065,0.18292492
-0.00487,0.17530305
-0.00325,0.19054679
-0.0065,0.18292492
-0.00325,0.18292492
-0.00162,0.18292492
-0.00162,0.18292492
-0.00162,0.18292492
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.19054679
-0.00325,0.18292492
-0.00325,0.18292492
-0.00487,0.18292492
-0.00325,0.17530305
-0.00325,0.19054679
-0.00325,0.19054679
-0.00325,0.17530305
-0.00487,0.18292492
-0.00325,0.19816866
-0.00325,0.18292492
-0.00162,0.18292492
-0.00487,0.18292492
-0.00325,0.19816866
-0.00487,0.19054679
-0.00325,0.19054679
-0.00487,0.18292492
-0.00487,0.18292492
-0.00162,0.18292492
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.19054679
-0.00487,0.19054679
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.19054679
-0.00162,0.17530305
-0.00325,0.17530305
-0.00325,0.18292492
-0.00325,0.19054679
-0.00487,0.18292492
-0.00487,0.18292492
-0.0065,0.18292492
-0.00487,0.17530305
-0.00325,0.17530305
-0.00487,0.18292492
-0.00325,0.18292492
-0.00162,0.17530305
-0.00162,0.19816866
-0.00325,0.18292492
-0.00325,0.19054679
-0.00325,0.18292492
-0.0065,0.17530305
-0.00487,0.18292492
-0.00325,0.17530305
-0.00487,0.19816866
-0.0065,0.18292492
-0.0065,0.18292492
-0.00325,0.17530305
-0.00325,0.18292492
-0.00325,0.17530305
-0.00487,0.18292492
-0.00325,0.19054679
-0.00325,0.18292492
-0.00487,0.18292492
-0.0065,0.18292492
-0.00325,0.18292492
-0.00325,0.17530305
-0.00487,0.19054679
-0.00325,0.18292492
-0.00487,0.17530305
-0.00325,0.17530305
-0.00487,0.18292492
-0.00162,0.18292492
-0.00162,0.19816866
-0.00325,0.18292492
-0.00487,0.19054679
-0.0065,0.18292492
-0.00325,0.18292492
-0.00162,0.19054679
-0.00162,0.17530305
-0.00325,0.18292492
-0.00325,0.17530305
-0.00325,0.16768117
-0.00487,0.19054679
-0.00325,0.19054679
-0.00162,0.19054679
-0.00325,0.18292492
-0.00162,0.19816866
-0.00325,0.18292492
-0.00162,0.18292492
-0.00487,0.17530305
-0.00162,0.19054679
-0.00325,0.18292492
-0.00325,0.18292492
-0.00487,0.17530305
-0.00487,0.17530305
-0.0065,0.17530305
-0.00162,0.19054679
-0.00325,0.19054679
-0.00325,0.18292492
-0.00162,0.16768117
-0.00325,0.18292492
-0.00325,0.17530305
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.18292492
-0.00325,0.19054679
-0.00325,0.18292492
-0.00487,0.16768117
-0.0065,0.19054679
-0.00487,0.17530305
0,0.18292492
-0.00325,0.16768117
-0.00487,0.17530305
-0.00487,0.18292492
-0.00325,0.17530305
-0.00487,0.16768117
-0.00325,0.16768117
-0.00325,0.16768117
-0.00162,0.09908433
-0.0065,-0.19816866
-0.0065,-0.50304352
-0.00975,-0.55639662
-0.00975,-0.51828727
-0.00812,0.14481556
-0.00812,0.40395919
-0.00487,1.03657453
0,1.89784602
0.00975,3.26216103
0.01624,4.69507289
0.02437,5.73164742
0.02599,6.40237212
0.03411,7.21791238
0.03736,8.13253697
0.04386,8.8489929
0.04873,9.71026439
0.05685,10.563914
0.06172,11.24226057
0.0666,11.92822901
0.07147,12.54560061
0.07472,12.9495598
0.07959,13.29254402
0.07797,13.32303151
0.07797,13.33827525
0.07634,13.33065338
0.08122,13.32303151
0.07797,13.31540964
0.07959,13.29254402
0.07959,13.28492215
0.07959,13.26205654
0.08284,13.26205654
0.07797,13.2468128
0.08122,13.22394718
0.07959,13.21632531
0.07797,13.18583782
0.07959,13.16297221
0.07634,13.13248472
0.07634,13.07913162
0.07959,13.01815665
0.07959,12.96480355
0.07797,12.93431606
0.07797,12.91907232
0.07959,12.90382857
0.07797,12.91145045
0.08122,12.90382857
0.07959,12.91145045
0.07959,12.8962067
0.07797,12.8962067
0.07797,12.88858483
0.07959,12.88858483
0.07797,12.87334109
0.07959,12.86571922
0.07959,12.86571922
0.07959,13.16297221
0.08447,13.58979702
0.08447,13.82607503
0.08771,14.15381551
0.08934,14.58064032
0.09421,14.84740583
0.09421,15.03795262
0.09259,15.20563379
0.09908,15.36569309
0.09584,15.45715555
0.09746,15.41904619
0.09584,15.40380245
0.09746,15.38093684
0.09584,15.36569309
0.09584,15.33520561
0.09746,15.33520561
0.09908,15.31996186
0.09746,15.31996186
0.09746,15.30471812
0.09584,15.29709625
0.09746,15.28185251
0.09584,15.27423063
0.09746,15.28185251
0.09584,15.26660876
0.09746,15.26660876
0.09584,15.25898689
0.09746,15.25136502
0.09908,15.25898689
0.09584,15.25136502
0.09421,15.24374315
0.09746,15.23612128
0.09584,15.2284994
0.09746,15.2284994
0.09746,15.22087753
0.09421,15.21325566
0.09584,15.21325566
0.09746,15.19801192
0.09584,15.21325566
0.09584,15.20563379
0.09908,15.19801192
0.09584,15.19801192
0.09746,15.18276818
0.09746,15.1751463
0.09908,15.19039005
0.09908,15.1751463
0.09584,15.16752443
0.09584,15.18276818
0.10071,15.15228069
0.09746,15.16752443
0.09584,15.16752443
0.09746,15.15990256
0.09746,15.15228069
0.10071,15.14465882
0.09584,15.15228069
0.09421,15.14465882
0.09584,15.13703695
0.09746,15.15228069
0.09584,15.12941507
0.09584,15.12941507
0.09908,15.13703695
0.09908,15.13703695
0.09908,15.1217932
0.09584,15.12941507
0.09908,15.1217932
0.09908,15.11417133
0.09584,15.10654946
0.09259,15.10654946
0.09746,15.11417133
0.09584,15.10654946
0.09746,15.11417133
0.09908,15.10654946
0.09746,15.09130572
0.09908,15.09130572
0.09584,15.09892759
0.09584,15.09892759
0.09908,15.08368384
0.09746,15.08368384
0.09584,15.07606197
0.09584,15.08368384
0.09908,15.09130572
0.09908,15.0684401
0.09746,15.07606197
0.09746,15.0684401
0.10071,15.06081823
0.09746,15.0684401
0.09584,15.06081823
0.09746,15.06081823
0.09584,15.04557449
0.09908,15.05319636
0.09584,15.06081823
0.09584,15.05319636
0.09746,15.05319636
0.09584,15.04557449
0.09421,15.04557449
0.09746,15.04557449
0.09259,15.06081823
0.09584,15.04557449
0.09746,15.04557449
0.09584,15.04557449
0.09746,15.04557449
0.09746,15.04557449
0.09746,15.05319636
0.09746,15.29709625
0.09746,15.35044935
0.09908,15.08368384
0.10071,14.98459951
0.09584,14.64923716
0.09746,14.2376561
0.09259,13.38400648
0.09096,12.67517243
0.08447,11.84438843
0.07959,11.26512619
0.0731,10.46482967
0.06822,9.81697059
0.0666,9.52733947
0.06172,8.91758974
0.0601,8.4983868
0.05523,7.78955275
0.05035,6.92065939
0.04548,6.15085036
0.03898,5.66305058
0.03574,5.18287267
0.03736,5.10665395
0.03736,5.06092273
0.03898,5.0151915
0.03574,4.97708214
0.03736,4.95421652
0.03411,4.93897278
0.03574,4.93135091
0.03736,4.90086342
0.03574,4.90848529
0.03574,4.87799781
0.03249,4.51976984
0.03086,3.7804483
0.02112,3.09447986
0.01624,2.25607399
0.01462,1.36431501
0.0065,0.5106654
0.00162,-0.15243743
-0.00325,-1.15852448
-0.00975,-1.96644287
-0.01787,-2.85057997
-0.01949,-3.60514525
-0.02599,-4.38257615
-0.03249,-5.31244449
-0.04061,-6.26517843
-0.04548,-7.04260933
-0.05035,-7.62949345
-0.05035,-8.13253697
-0.05685,-8.81088354
-0.06335,-9.5730707
-0.0666,-10.4572078
-0.07472,-11.24226057
-0.07797,-11.98158211
-0.08609,-12.90382857
-0.09096,-13.65077199
-0.10071,-14.42820289
-0.10071,-14.93124641
-0.10233,-15.31233999
-0.10558,-15.48764304
-0.10721,-15.47239929
-0.10558,-15.45715555
-0.10558,-15.44953368
-0.10721,-15.44953368
-0.10883,-15.43428994
-0.10721,-15.43428994
-0.10721,-15.41904619
-0.10883,-15.42666807
-0.10558,-15.39618058
-0.11045,-15.38855871
-0.10721,-15.39618058
-0.10558,-15.38855871
-0.10721,-15.37331496
-0.10721,-15.36569309
-0.10883,-15.35807122
-0.10721,-15.35044935
-0.10721,-15.34282748
-0.10883,-15.32758373
-0.10721,-15.32758373
-0.10558,-15.31233999
-0.10558,-15.30471812
-0.10883,-15.31233999
-0.10883,-15.29709625
-0.10558,-15.29709625
-0.10558,-15.29709625
-0.10721,-15.30471812
-0.10721,-15.29709625
-0.10558,-15.30471812
-0.10883,-15.30471812
-0.10558,-15.29709625
-0.10721,-15.30471812
-0.10721,-15.31996186
-0.10883,-15.33520561
-0.10558,-15.35044935
-0.10558,-15.33520561
-0.10883,-15.35044935
-0.10883,-15.33520561
-0.10721,-15.34282748
-0.10883,-15.33520561
-0.10721,-15.33520561
-0.10721,-15.32758373
-0.10721,-15.31233999
-0.10721,-15.31233999
-0.11045,-15.29709625
-0.10883,-15.28947438
-0.10721,-15.28947438
-0.10883,-15.29709625
-0.10883,-15.28947438
-0.10721,-15.27423063
-0.10721,-15.27423063
-0.11045,-15.27423063
-0.10883,-15.27423063
-0.10883,-15.25898689
-0.10883,-15.25136502
-0.10396,-15.26660876
-0.11045,-15.24374315
-0.10721,-15.25136502
-0.10721,-15.24374315
-0.10721,-15.24374315
-0.11045,-15.2284994
-0.10883,-15.2284994
-0.10558,-15.23612128
-0.10883,-15.22087753
-0.10721,-15.22087753
-0.10721,-15.21325566
-0.10883,-15.22087753
-0.10883,-15.21325566
-0.10721,-15.19801192
-0.10721,-15.20563379
-0.10721,-15.22087753
-0.10721,-15.19039005
-0.10721,-15.19039005
-0.10883,-15.19039005
-0.10883,-15.19801192
-0.10721,-15.19801192
-0.10721,-15.19039005
-0.10721,-15.19801192
-0.10883,-15.18276818
-0.10721,-15.19039005
-0.11045,-15.1751463
-0.10883,-15.19039005
-0.10721,-15.18276818
-0.10721,-15.18276818
-0.10558,-15.16752443
-0.10883,-15.16752443
-0.10883,-15.16752443
-0.10883,-15.16752443
-0.10883,-15.16752443
-0.10721,-15.16752443
-0.10721,-15.15990256
-0.11045,-15.15228069
-0.10721,-15.15228069
-0.10883,-15.15990256
-0.11045,-15.15228069
-0.10883,-15.15228069
-0.10558,-15.15228069
-0.10883,-15.13703695
-0.10721,-15.15228069
-0.10721,-15.14465882
-0.10721,-15.15228069
-0.10721,-15.13703695
-0.11045,-15.14465882
-0.10721,-15.12941507
-0.10883,-15.13703695
-0.10721,-15.13703695
-0.10558,-15.12941507
-0.10721,-15.13703695
-0.11045,-15.12941507
-0.10883,-15.15228069
-0.10721,-15.1217932
-0.10558,-15.1217932
-0.10883,-15.1217932
-0.10883,-15.51813052
-0.11208,-15.70867731
-0.1137,-15.5257524
-0.11045,-14.53490909
-0.10558,-13.3001659
-0.09584,-11.93585088
-0.08447,-10.52580464
-0.08122,-9.01667407
-0.07147,-7.62187157
-0.0601,-6.17371597
-0.05198,-4.82464471
-0.04386,-3.48319531
-0.03574,-2.25607399
-0.02599,-1.25760881
-0.02112,-0.38109358
-0.01462,0.37347171
-0.01624,0.89938085
-0.00975,1.5015087
-0.00325,2.35515832
0.00325,3.15545483
0.00812,4.06245755
0.01137,4.68745102
0.01624,5.48774753
0.02437,6.33377528
0.02761,7.13407179
0.03411,7.94199018
0.04061,8.81088354
0.04711,9.70264251
0.0536,10.54104839
0.06172,11.47853859
0.06985,12.24834762
0.0731,12.97242542
0.07959,13.46784707
0.08447,14.0775968
0.08609,14.47393412
0.09259,15.05319636
0.09908,15.7391648
0.10071,16.3565364
0.11045,17.05774858
0.1137,17.75896077
0.1202,18.46017295
0.12832,19.19187262
0.13482,19.92357229
0.13807,20.50283453
0.14619,21.1811811
0.15106,21.95099013
0.15594,22.48452114
0.16406,23.1400021
0.16568,23.74212995
0.17543,24.41285465
0.18517,25.06071373
0.18842,25.69332908
0.1933,26.29545693
0.20304,26.90520666
0.20792,27.54544387
0.21279,28.06373113
0.21441,28.368606
0.21766,28.65823712
0.21929,28.61250589
0.21929,28.58964027
0.22253,28.55915279
0.21929,28.50579969
0.21929,28.55915279
0.22416,28.97073385
0.22416,29.08506193
0.22903,29.13841503
0.22578,29.18414626
0.22903,29.22987749
0.22903,29.27560872
0.22903,29.32133994
0.23066,29.61097106
0.2339,29.78627411
0.23553,30.02255213
0.23878,30.2435864
0.23878,30.25120828
0.2404,30.21309892
0.23878,30.18261143
0.23878,30.14450207
0.2404,30.11401459
0.23878,30.0835271
0.23878,30.06066149
0.2404,30.03779587
0.24203,30.030174
0.23878,30.02255213
0.23878,29.99206464
0.2404,29.99968651
0.2404,29.98444277
0.23878,29.96157716
0.23878,29.95395529
0.23878,29.93108967
0.23878,29.91584593
0.23878,29.9234678
0.23715,29.90822406
0.23878,29.90822406
0.23715,29.89298031
0.23715,29.89298031
0.2404,29.8701147
0.23878,29.8701147
0.23878,29.85487095
0.2404,29.8701147
0.23715,29.84724908
0.23878,29.84724908
0.2404,29.83200534
0.23878,29.8167616
0.2404,29.8167616
0.23715,29.8167616
0.2404,29.80913973
0.2404,29.8167616
0.23878,29.80913973
0.2404,29.80151785
0.23878,29.79389598
0.23878,29.77103037
0.23878,29.77865224
0.23878,29.77103037
0.23878,29.77103037
0.23878,29.75578662
0.23878,29.7634085
0.23715,29.74054288
0.23715,29.75578662
0.23715,29.74054288
0.24203,29.73292101
0.2404,29.72529914
0.23878,29.72529914
0.2404,29.71767727
0.24203,29.71005539
0.23878,29.71005539
0.23715,29.69481165
0.23715,29.70243352
0.23878,29.69481165
0.2404,29.69481165
0.23878,29.68718978
0.23878,29.68718978
0.23878,29.68718978
0.23878,29.67956791
0.23878,29.67194604
0.23878,29.66432417
0.2404,29.67194604
0.23878,29.65670229
0.23878,29.64908042
0.23715,29.64145855
0.2404,29.65670229
0.2404,29.63383668
0.23878,29.64908042
0.23878,29.63383668
0.2404,29.64145855
0.2404,29.62621481
0.2404,29.63383668
0.23878,29.63383668
0.2404,29.61097106
0.2404,29.61859294
0.23715,29.61859294
0.23878,29.61097106
0.23878,29.61859294
0.2404,29.61097106
0.23715,29.60334919
0.23878,29.58810545
0.23878,29.60334919
0.23715,29.60334919
0.23715,29.59572732
0.2404,29.58048358
0.23878,29.58810545
0.23878,29.58048358
0.23715,29.58810545
0.23878,29.58048358
0.2404,29.57286171
0.2404,29.58048358
0.2404,29.57286171
0.23878,29.58048358
0.2404,29.56523983
0.23715,29.54999609
0.23878,29.55761796
0.23715,29.54999609
0.23553,29.54237422
0.2404,29.55761796
0.23715,29.54999609
0.24203,29.54999609
0.2404,29.54999609
0.2404,29.53475235
0.23878,29.53475235
0.23878,29.52713048
0.23715,29.52713048
0.23878,29.52713048
0.2404,29.52713048
0.23715,29.53475235
0.23878,29.52713048
0.23878,29.51950861
0.23878,29.51188673
0.23715,29.51950861
0.23878,29.51188673
0.23878,29.51950861
0.23878,29.51188673
0.23715,29.51188673
0.2404,29.50426486
0.23715,29.50426486
0.23878,29.49664299
0.23878,29.51188673
0.2404,29.50426486
0.2404,29.50426486
0.23878,29.49664299
0.24203,29.49664299
0.2404,29.48139925
0.2404,29.48139925
0.2404,29.49664299
0.2404,29.48139925
0.23878,29.48902112
0.2404,29.47377738
0.23878,29.47377738
0.23553,29.48139925
0.23715,29.48139925
0.23878,29.4661555
0.24203,29.47377738
0.2404,29.47377738
0.23878,29.4661555
0.2404,29.48139925
0.23878,29.67194604
0.2404,29.18414626
0.23553,28.57439653
0.2339,27.53020012
0.22253,26.37167565
0.21604,25.22839491
0.20304,23.84883615
0.19492,22.56073986
0.1803,21.31837479
0.17056,20.09125347
0.15756,18.90986337
0.14781,17.78182638
0.13644,16.64616752
0.12995,15.50288678
0.1202,14.33674043
0.11045,13.29254402
0.10396,12.49986938
0.09421,11.57000105
0.08934,10.48769529
0.08122,9.37490204
0.06985,8.08680574
0.05685,6.79870944
0.04711,5.42677256
0.03898,4.08532316
0.02761,2.92679868
0.01949,1.73778672
0.00975,0.45731229
0.00325,-0.38109358
-0.00325,-1.69205549
-0.01299,-2.90393307
-0.01949,-4.12343252
-0.02924,-4.96183839
-0.03086,-5.48774753
-0.03898,-5.99079106
-0.04061,-6.61578453
-0.04548,-7.53040911
-0.05523,-8.55936178
-0.06172,-9.58069257
-0.06985,-10.73159518
-0.07797,-11.80627907
-0.08771,-12.87334109
-0.09421,-13.94802498
-0.09908,-15.10654946
-0.10721,-16.03641779
-0.11533,-16.95866425
-0.1202,-17.56841398
-0.12832,-18.21627306
-0.13157,-18.65834161
-0.13482,-19.29095695
-0.14132,-19.95405978
-0.14619,-20.73149068
-0.15269,-21.53940907
-0.16406,-22.33208371
-0.17056,-23.14762397
-0.17543,-23.96316423
-0.1868,-24.70248577
-0.19492,-25.4722948
-0.20304,-26.23448196
-0.20954,-26.8137442
-0.21604,-27.34727521
-0.22253,-27.89604996
-0.22578,-28.30000915
-0.22903,-28.49055594
-0.2339,-28.68110273
-0.23715,-28.6887246
-0.23553,-28.6887246
-0.23878,-28.78780893
-0.24203,-29.17652438
-0.24365,-29.28323059
-0.24203,-29.38993679
-0.24527,-29.50426486
-0.24527,-29.51188673
-0.2469,-29.44328989
-0.24527,-29.39755866
-0.2469,-29.3594493
-0.2469,-29.32133994
-0.24527,-29.29085246
-0.2469,-29.26036497
-0.2469,-29.24512123
-0.2469,-29.21463374
-0.24852,-29.21463374
-0.24527,-29.17652438
-0.2469,-29.18414626
-0.2469,-29.16128064
-0.2469,-29.1460369
-0.24527,-29.13079316
-0.24852,-29.12317128
-0.2469,-29.10792754
-0.24852,-29.0926838
-0.24852,-29.08506193
-0.2469,-29.07744005
-0.24852,-29.06981818
-0.24852,-29.0393307
-0.2469,-29.0393307
-0.24852,-29.0393307
-0.24527,-29.03170882
-0.2469,-29.01646508
-0.2469,-29.00884321
-0.2469,-29.00884321
-0.24852,-29.00122134
-0.2469,-29.00122134
-0.2469,-28.9859776
-0.2469,-28.97073385
-0.2469,-28.97073385
-0.2469,-28.96311198
-0.24365,-28.95549011
-0.24527,-28.94786824
-0.2469,-28.95549011
-0.2469,-28.95549011
-0.24527,-28.92500262
-0.24852,-28.92500262
-0.24527,-28.91738075
-0.24365,-28.90975888
-0.24852,-28.91738075
-0.24527,-28.90975888
-0.2469,-28.90975888
-0.24852,-28.89451514
-0.24527,-28.89451514
-0.24365,-28.90213701
-0.25015,-28.87927139
-0.24527,-28.88689326
-0.2469,-28.87927139
-0.24527,-28.87164952
-0.24852,-28.86402765
-0.2469,-28.85640578
-0.24527,-28.85640578
-0.2469,-28.86402765
-0.2469,-28.85640578
-0.2469,-28.83354016
-0.2469,-28.84116204
-0.25015,-28.84116204
-0.24365,-28.84116204
-0.24852,-28.83354016
-0.2469,-28.82591829
-0.24365,-28.81829642
-0.24852,-28.81067455
-0.2469,-28.81829642
-0.24852,-28.81067455
-0.25015,-28.81067455
-0.24527,-28.79543081
-0.25015,-28.79543081
-0.2469,-28.79543081
-0.2469,-28.80305268
-0.25015,-28.78780893
-0.2469,-28.77256519
-0.2469,-28.78780893
-0.24527,-28.77256519
-0.2469,-28.76494332
-0.2469,-28.78018706
-0.2469,-28.78018706
-0.2469,-28.76494332
-0.2469,-28.74969958
-0.24852,-28.75732145
-0.2469,-28.74969958
-0.24852,-28.75732145
-0.24852,-28.74969958
-0.2469,-28.75732145
-0.24852,-28.7420777
-0.24852,-28.7420777
-0.2469,-28.74969958
-0.24852,-28.73445583
-0.2469,-28.73445583
-0.24852,-28.73445583
-0.2469,-28.72683396
-0.2469,-28.73445583
-0.24527,-28.72683396
-0.2469,-28.71921209
-0.24852,-28.72683396
-0.24852,-28.71159022
-0.2469,-28.70396835
-0.24852,-28.69634648
-0.24527,-28.71159022
-0.2469,-28.70396835
-0.2469,-28.69634648
-0.24527,-28.70396835
-0.2469,-28.6887246
-0.2469,-28.69634648
-0.2469,-28.69634648
-0.2469,-28.69634648
-0.2469,-28.70396835
-0.2469,-28.6887246
-0.24852,-28.6887246
-0.24527,-28.68110273
-0.2469,-28.68110273
-0.2469,-28.67348086
-0.24852,-28.68110273
-0.2469,-28.68110273
-0.24852,-28.68110273
-0.24852,-28.74969958
-0.2469,-28.62012776
-0.24527,-28.09421862
-0.24365,-27.23294713
-0.23553,-26.09728827
-0.22253,-24.81681384
-0.21441,-23.39914573
-0.20142,-22.01196511
-0.1933,-20.50283453
-0.1803,-18.97083835
-0.16731,-17.31689222
-0.15269,-15.70867731
-0.13807,-14.10046241
-0.12832,-12.46176002
-0.11208,-10.79257015
-0.10071,-9.10051466
-0.08609,-7.49229976
-0.07472,-6.28042218
-0.06985,-5.52585689
-0.0666,-5.06092273
-0.06497,-4.70269476
-0.06335,-4.51214797
